# Item category membership from the Old School RuneScape Wiki
# (oldschool.runescape.wiki, CC BY-NC-SA 3.0), retrieved 2026-08-30 via
# https://oldschool.runescape.wiki/api.php?action=bucket on bucket infobox_item.
# Regenerate with tools/fetch-wiki-item-categories.ps1. Columns: item id, item name,
# comma-separated wiki categories.
233	Pestle and mortar	Herblore,Tools
249	Guam leaf	Herbs,Herblore
251	Marrentill	Herbs,Herblore
253	Tarromin	Herbs,Herblore
255	Harralander	Herbs,Herblore
257	Ranarr weed	Herbs,Herblore
259	Irit leaf	Herbs,Herblore
261	Avantoe	Herbs,Herblore
263	Kwuarm	Herbs,Herblore
265	Cadantine	Herbs,Herblore
267	Dwarf weed	Herbs,Herblore
269	Torstol	Herbs,Herblore
299	Mithril seeds	Seeds
301	Lobster pot	Tools
303	Small fishing net	Tools
305	Big fishing net	Tools
307	Fishing rod	Tools
309	Fly fishing rod	Tools
311	Harpoon	Tools
313	Fishing bait	Tools
314	Feather	Tools
411	Oyster pearl	Gems
413	Oyster pearls	Gems
436	Copper ore	Ores
438	Tin ore	Ores
440	Iron ore	Ores
442	Silver ore	Ores
444	Gold ore	Ores
447	Mithril ore	Ores
449	Adamantite ore	Ores
451	Runite ore	Ores
453	Coal	Ores
466	Pickaxe handle	Tools
468	Broken pickaxe	Tools
470	Broken pickaxe	Tools
472	Broken pickaxe	Tools
474	Broken pickaxe	Tools
476	Broken pickaxe	Tools
478	Broken pickaxe	Tools
480	Bronze pick head	Tools
482	Iron pick head	Tools
484	Steel pick head	Tools
486	Mithril pick head	Tools
488	Adamant pick head	Tools
490	Rune pick head	Tools
492	Axe handle	Tools
494	Broken axe	Tools
496	Broken axe	Tools
498	Broken axe	Tools
500	Broken axe	Tools
502	Broken axe	Tools
504	Broken axe	Tools
506	Broken axe	Tools
508	Bronze axe head	Tools
510	Iron axe head	Tools
512	Steel axe head	Tools
514	Black axe head	Tools
516	Mithril axe head	Tools
518	Adamant axe head	Tools
520	Rune axe head	Tools
526	Bones	Bones
528	Burnt bones	Bones
530	Bat bones	Bones
532	Big bones	Bones
534	Babydragon bones	Bones
536	Dragon bones	Bones
554	Fire rune	Runes
555	Water rune	Runes
556	Air rune	Runes
557	Earth rune	Runes
558	Mind rune	Runes
559	Body rune	Runes
560	Death rune	Runes
561	Nature rune	Runes
562	Chaos rune	Runes
563	Law rune	Runes
564	Cosmic rune	Runes
565	Blood rune	Runes
566	Soul rune	Runes
590	Tinderbox	Tools
602	Lens mould	Tools
619	Paramaya ticket	Currency
668	Blurite ore	Ores
676	Trowel	Tools
705	Mixed chemicals	Herblore
706	Mixed chemicals	Herblore
707	Chemical compound	Herblore
732	Holy water	Potions,Herblore
737	Snakeweed mixture	Potions,Herblore
738	Ardrigal mixture	Potions,Herblore
739	Bravery potion	Potions,Herblore
756	Cadava potion	Potions,Herblore
775	Cooking gauntlets	Skilling equipment
776	Goldsmith gauntlets	Skilling equipment
946	Knife	Tools
952	Spade	Tools
954	Rope	Tools
975	Machete	Tools
981	Disk of Returning	Teleportation items
995	Coins	Currency
1265	Bronze pickaxe	Tools
1267	Iron pickaxe	Tools
1269	Steel pickaxe	Tools
1271	Adamant pickaxe	Tools
1273	Mithril pickaxe	Tools
1275	Rune pickaxe	Tools
1349	Iron axe	Tools
1351	Bronze axe	Tools
1353	Steel axe	Tools
1355	Mithril axe	Tools
1357	Adamant axe	Tools
1359	Rune axe	Tools
1361	Black axe	Tools
1464	Archery ticket	Currency
1511	Logs	Logs
1513	Magic logs	Logs
1515	Yew logs	Logs
1517	Maple logs	Logs
1519	Willow logs	Logs
1521	Oak logs	Logs
1525	Grimy snake weed	Herbs
1526	Snake weed	Herbs,Herblore
1527	Grimy ardrigal	Herbs
1528	Ardrigal	Herbs,Herblore
1529	Grimy sito foil	Herbs
1530	Sito foil	Herbs,Herblore
1531	Grimy volencia moss	Herbs
1532	Volencia moss	Herbs,Herblore
1533	Grimy rogue's purse	Herbs
1534	Rogue's purse	Herbs,Herblore
1573	Doogle leaves	Herbs
1580	Ice gloves	Skilling equipment
1582	Blamish oil	Potions,Herblore
1585	Oily fishing rod	Tools
1592	Ring mould	Tools
1594	Unholy mould	Tools
1595	Amulet mould	Tools
1597	Necklace mould	Tools
1599	Holy mould	Tools
1601	Diamond	Gems
1603	Ruby	Gems
1605	Emerald	Gems
1607	Sapphire	Gems
1609	Opal	Gems
1611	Jade	Gems
1613	Red topaz	Gems
1615	Dragonstone	Gems
1617	Uncut diamond	Gems
1619	Uncut ruby	Gems
1621	Uncut emerald	Gems
1623	Uncut sapphire	Gems
1625	Uncut opal	Gems
1627	Uncut jade	Gems
1629	Uncut red topaz	Gems
1631	Uncut dragonstone	Gems
1633	Crushed gem	Gems
1704	Amulet of glory	Teleportation items,Skilling equipment
1706	Amulet of glory(1)	Teleportation items,Skilling equipment
1708	Amulet of glory(2)	Teleportation items,Skilling equipment
1710	Amulet of glory(3)	Teleportation items,Skilling equipment
1712	Amulet of glory(4)	Teleportation items,Skilling equipment
1733	Needle	Tools
1735	Shears	Tools
1741	Leather	Leather
1743	Hard leather	Leather
1745	Green dragon leather	Leather
1755	Chisel	Tools
1785	Glassblowing pipe	Tools
2162	King worm	Tools
2347	Hammer	Tools
2349	Bronze bar	Metal bars
2351	Iron bar	Metal bars
2353	Steel bar	Metal bars
2355	Silver bar	Metal bars
2357	Gold bar	Metal bars
2359	Mithril bar	Metal bars
2361	Adamantite bar	Metal bars
2363	Runite bar	Metal bars
2365	'perfect' gold bar	Metal bars
2389	Vial	Potions,Herblore
2390	Vial	Potions,Herblore
2394	Potion	Potions,Herblore
2395	Magic ogre potion	Potions,Herblore
2428	Attack potion(4)	Potions,Herblore
2430	Restore potion(4)	Potions,Herblore
2432	Defence potion(4)	Potions,Herblore
2434	Prayer potion(4)	Potions,Herblore
2436	Super attack(4)	Potions,Herblore
2438	Fishing potion(4)	Potions,Herblore
2440	Super strength(4)	Potions,Herblore
2442	Super defence(4)	Potions,Herblore
2444	Ranging potion(4)	Potions,Herblore
2446	Antipoison(4)	Potions,Herblore
2448	Superantipoison(4)	Potions,Herblore
2450	Zamorak brew(4)	Potions,Herblore
2452	Antifire potion(4)	Potions,Herblore
2454	Antifire potion(3)	Potions,Herblore
2456	Antifire potion(2)	Potions,Herblore
2458	Antifire potion(1)	Potions,Herblore
2481	Lantadyme	Herbs,Herblore
2483	Lantadyme potion (unf)	Potions,Herblore
2485	Grimy lantadyme	Herbs
2505	Blue dragon leather	Leather
2507	Red dragon leather	Leather
2509	Black dragon leather	Leather
2511	Logs	Logs
2552	Ring of dueling(8)	Teleportation items
2554	Ring of dueling(7)	Teleportation items
2556	Ring of dueling(6)	Teleportation items
2558	Ring of dueling(5)	Teleportation items
2560	Ring of dueling(4)	Teleportation items
2562	Ring of dueling(3)	Teleportation items
2564	Ring of dueling(2)	Teleportation items
2566	Ring of dueling(1)	Teleportation items
2570	Ring of life	Teleportation items
2572	Ring of wealth	Teleportation items
2677	Clue scroll (easy)	Clue scrolls
2678	Clue scroll (easy)	Clue scrolls
2679	Clue scroll (easy)	Clue scrolls
2680	Clue scroll (easy)	Clue scrolls
2681	Clue scroll (easy)	Clue scrolls
2682	Clue scroll (easy)	Clue scrolls
2683	Clue scroll (easy)	Clue scrolls
2684	Clue scroll (easy)	Clue scrolls
2685	Clue scroll (easy)	Clue scrolls
2686	Clue scroll (easy)	Clue scrolls
2687	Clue scroll (easy)	Clue scrolls
2688	Clue scroll (easy)	Clue scrolls
2689	Clue scroll (easy)	Clue scrolls
2690	Clue scroll (easy)	Clue scrolls
2691	Clue scroll (easy)	Clue scrolls
2692	Clue scroll (easy)	Clue scrolls
2693	Clue scroll (easy)	Clue scrolls
2694	Clue scroll (easy)	Clue scrolls
2695	Clue scroll (easy)	Clue scrolls
2696	Clue scroll (easy)	Clue scrolls
2697	Clue scroll (easy)	Clue scrolls
2698	Clue scroll (easy)	Clue scrolls
2699	Clue scroll (easy)	Clue scrolls
2700	Clue scroll (easy)	Clue scrolls
2701	Clue scroll (easy)	Clue scrolls
2702	Clue scroll (easy)	Clue scrolls
2703	Clue scroll (easy)	Clue scrolls
2704	Clue scroll (easy)	Clue scrolls
2705	Clue scroll (easy)	Clue scrolls
2706	Clue scroll (easy)	Clue scrolls
2707	Clue scroll (easy)	Clue scrolls
2708	Clue scroll (easy)	Clue scrolls
2709	Clue scroll (easy)	Clue scrolls
2710	Clue scroll (easy)	Clue scrolls
2711	Clue scroll (easy)	Clue scrolls
2712	Clue scroll (easy)	Clue scrolls
2713	Clue scroll (easy)	Clue scrolls
2716	Clue scroll (easy)	Clue scrolls
2719	Clue scroll (easy)	Clue scrolls
2722	Clue scroll (hard)	Clue scrolls
2723	Clue scroll (hard)	Clue scrolls
2725	Clue scroll (hard)	Clue scrolls
2727	Clue scroll (hard)	Clue scrolls
2729	Clue scroll (hard)	Clue scrolls
2731	Clue scroll (hard)	Clue scrolls
2733	Clue scroll (hard)	Clue scrolls
2735	Clue scroll (hard)	Clue scrolls
2737	Clue scroll (hard)	Clue scrolls
2739	Clue scroll (hard)	Clue scrolls
2741	Clue scroll (hard)	Clue scrolls
2743	Clue scroll (hard)	Clue scrolls
2745	Clue scroll (hard)	Clue scrolls
2747	Clue scroll (hard)	Clue scrolls
2773	Clue scroll (hard)	Clue scrolls
2774	Clue scroll (hard)	Clue scrolls
2776	Clue scroll (hard)	Clue scrolls
2778	Clue scroll (hard)	Clue scrolls
2780	Clue scroll (hard)	Clue scrolls
2782	Clue scroll (hard)	Clue scrolls
2783	Clue scroll (hard)	Clue scrolls
2785	Clue scroll (hard)	Clue scrolls
2786	Clue scroll (hard)	Clue scrolls
2788	Clue scroll (hard)	Clue scrolls
2790	Clue scroll (hard)	Clue scrolls
2792	Clue scroll (hard)	Clue scrolls
2793	Clue scroll (hard)	Clue scrolls
2794	Clue scroll (hard)	Clue scrolls
2796	Clue scroll (hard)	Clue scrolls
2797	Clue scroll (hard)	Clue scrolls
2799	Clue scroll (hard)	Clue scrolls
2801	Clue scroll (medium)	Clue scrolls
2803	Clue scroll (medium)	Clue scrolls
2805	Clue scroll (medium)	Clue scrolls
2807	Clue scroll (medium)	Clue scrolls
2809	Clue scroll (medium)	Clue scrolls
2811	Clue scroll (medium)	Clue scrolls
2813	Clue scroll (medium)	Clue scrolls
2815	Clue scroll (medium)	Clue scrolls
2817	Clue scroll (medium)	Clue scrolls
2819	Clue scroll (medium)	Clue scrolls
2821	Clue scroll (medium)	Clue scrolls
2823	Clue scroll (medium)	Clue scrolls
2825	Clue scroll (medium)	Clue scrolls
2827	Clue scroll (medium)	Clue scrolls
2829	Clue scroll (medium)	Clue scrolls
2831	Clue scroll (medium)	Clue scrolls
2833	Clue scroll (medium)	Clue scrolls
2835	Clue scroll (medium)	Clue scrolls
2837	Clue scroll (medium)	Clue scrolls
2839	Clue scroll (medium)	Clue scrolls
2841	Clue scroll (medium)	Clue scrolls
2843	Clue scroll (medium)	Clue scrolls
2845	Clue scroll (medium)	Clue scrolls
2847	Clue scroll (medium)	Clue scrolls
2848	Clue scroll (medium)	Clue scrolls
2849	Clue scroll (medium)	Clue scrolls
2851	Clue scroll (medium)	Clue scrolls
2853	Clue scroll (medium)	Clue scrolls
2855	Clue scroll (medium)	Clue scrolls
2856	Clue scroll (medium)	Clue scrolls
2857	Clue scroll (medium)	Clue scrolls
2858	Clue scroll (medium)	Clue scrolls
2859	Wolf bones	Bones
2862	Achey tree logs	Logs
2893	Elemental metal	Metal bars
2976	Sickle mould	Tools
2998	Toadflax	Herbs,Herblore
3000	Snapdragon	Herbs,Herblore
3002	Toadflax potion (unf)	Potions,Herblore
3004	Snapdragon potion (unf)	Potions,Herblore
3008	Energy potion(4)	Potions,Herblore
3010	Energy potion(3)	Potions,Herblore
3012	Energy potion(2)	Potions,Herblore
3014	Energy potion(1)	Potions,Herblore
3016	Super energy(4)	Potions,Herblore
3018	Super energy(3)	Potions,Herblore
3020	Super energy(2)	Potions,Herblore
3022	Super energy(1)	Potions,Herblore
3024	Super restore(4)	Potions,Herblore
3026	Super restore(3)	Potions,Herblore
3028	Super restore(2)	Potions,Herblore
3030	Super restore(1)	Potions,Herblore
3032	Agility potion(4)	Potions,Herblore
3034	Agility potion(3)	Potions,Herblore
3036	Agility potion(2)	Potions,Herblore
3038	Agility potion(1)	Potions,Herblore
3040	Magic potion(4)	Potions,Herblore
3042	Magic potion(3)	Potions,Herblore
3044	Magic potion(2)	Potions,Herblore
3046	Magic potion(1)	Potions,Herblore
3049	Grimy toadflax	Herbs
3051	Grimy snapdragon	Herbs
3123	Shaikahan bones	Bones
3125	Jogre bones	Bones
3127	Burnt jogre bones	Bones
3128	Pasty jogre bones	Bones
3129	Pasty jogre bones	Bones
3130	Marinated j' bones	Bones
3131	Pasty jogre bones	Bones
3132	Pasty jogre bones	Bones
3133	Marinated j' bones	Bones
3157	Karambwan vessel	Tools
3159	Karambwan vessel	Tools
3179	Small ninja monkey bones	Bones
3180	Medium ninja monkey bones	Bones
3181	Gorilla bones	Bones
3182	Bearded gorilla bones	Bones
3183	Monkey bones	Bones
3185	Small zombie monkey bones	Bones
3186	Large zombie monkey bones	Bones
3187	Bones	Bones
3239	Bark	Logs
3261	Goutweed	Herbs
3265	Troll potion	Potions,Herblore
3406	Unfinished potion	Potions,Herblore
3408	Serum 207 (4)	Potions,Herblore
3410	Serum 207 (3)	Potions,Herblore
3412	Serum 207 (2)	Potions,Herblore
3414	Serum 207 (1)	Potions,Herblore
3416	Serum 208 (4)	Potions,Herblore
3417	Serum 208 (3)	Potions,Herblore
3418	Serum 208 (2)	Potions,Herblore
3419	Serum 208 (1)	Potions,Herblore
3422	Olive oil(4)	Potions,Herblore
3424	Olive oil(3)	Potions,Herblore
3426	Olive oil(2)	Potions,Herblore
3428	Olive oil(1)	Potions,Herblore
3430	Sacred oil(4)	Potions,Herblore
3432	Sacred oil(3)	Potions,Herblore
3434	Sacred oil(2)	Potions,Herblore
3436	Sacred oil(1)	Potions,Herblore
3438	Pyre logs	Logs
3440	Oak pyre logs	Logs
3442	Willow pyre logs	Logs
3444	Maple pyre logs	Logs
3446	Yew pyre logs	Logs
3448	Magic pyre logs	Logs
3490	Clue scroll (easy)	Clue scrolls
3491	Clue scroll (easy)	Clue scrolls
3492	Clue scroll (easy)	Clue scrolls
3493	Clue scroll (easy)	Clue scrolls
3494	Clue scroll (easy)	Clue scrolls
3495	Clue scroll (easy)	Clue scrolls
3496	Clue scroll (easy)	Clue scrolls
3497	Clue scroll (easy)	Clue scrolls
3498	Clue scroll (easy)	Clue scrolls
3499	Clue scroll (easy)	Clue scrolls
3500	Clue scroll (easy)	Clue scrolls
3501	Clue scroll (easy)	Clue scrolls
3502	Clue scroll (easy)	Clue scrolls
3503	Clue scroll (easy)	Clue scrolls
3504	Clue scroll (easy)	Clue scrolls
3505	Clue scroll (easy)	Clue scrolls
3506	Clue scroll (easy)	Clue scrolls
3507	Clue scroll (easy)	Clue scrolls
3508	Clue scroll (easy)	Clue scrolls
3509	Clue scroll (easy)	Clue scrolls
3510	Clue scroll (easy)	Clue scrolls
3512	Clue scroll (easy)	Clue scrolls
3513	Clue scroll (easy)	Clue scrolls
3514	Clue scroll (easy)	Clue scrolls
3515	Clue scroll (easy)	Clue scrolls
3516	Clue scroll (easy)	Clue scrolls
3518	Clue scroll (easy)	Clue scrolls
3520	Clue scroll (hard)	Clue scrolls
3522	Clue scroll (hard)	Clue scrolls
3524	Clue scroll (hard)	Clue scrolls
3525	Clue scroll (hard)	Clue scrolls
3526	Clue scroll (hard)	Clue scrolls
3528	Clue scroll (hard)	Clue scrolls
3530	Clue scroll (hard)	Clue scrolls
3532	Clue scroll (hard)	Clue scrolls
3534	Clue scroll (hard)	Clue scrolls
3536	Clue scroll (hard)	Clue scrolls
3538	Clue scroll (hard)	Clue scrolls
3540	Clue scroll (hard)	Clue scrolls
3542	Clue scroll (hard)	Clue scrolls
3544	Clue scroll (hard)	Clue scrolls
3546	Clue scroll (hard)	Clue scrolls
3548	Clue scroll (hard)	Clue scrolls
3552	Clue scroll (hard)	Clue scrolls
3554	Clue scroll (hard)	Clue scrolls
3556	Clue scroll (hard)	Clue scrolls
3558	Clue scroll (hard)	Clue scrolls
3560	Clue scroll (hard)	Clue scrolls
3562	Clue scroll (hard)	Clue scrolls
3564	Clue scroll (hard)	Clue scrolls
3566	Clue scroll (hard)	Clue scrolls
3568	Clue scroll (hard)	Clue scrolls
3570	Clue scroll (hard)	Clue scrolls
3572	Clue scroll (hard)	Clue scrolls
3573	Clue scroll (hard)	Clue scrolls
3574	Clue scroll (hard)	Clue scrolls
3575	Clue scroll (hard)	Clue scrolls
3577	Clue scroll (hard)	Clue scrolls
3579	Clue scroll (hard)	Clue scrolls
3580	Clue scroll (hard)	Clue scrolls
3582	Clue scroll (medium)	Clue scrolls
3584	Clue scroll (medium)	Clue scrolls
3586	Clue scroll (medium)	Clue scrolls
3588	Clue scroll (medium)	Clue scrolls
3590	Clue scroll (medium)	Clue scrolls
3592	Clue scroll (medium)	Clue scrolls
3594	Clue scroll (medium)	Clue scrolls
3596	Clue scroll (medium)	Clue scrolls
3598	Clue scroll (medium)	Clue scrolls
3599	Clue scroll (medium)	Clue scrolls
3601	Clue scroll (medium)	Clue scrolls
3602	Clue scroll (medium)	Clue scrolls
3604	Clue scroll (medium)	Clue scrolls
3605	Clue scroll (medium)	Clue scrolls
3607	Clue scroll (medium)	Clue scrolls
3609	Clue scroll (medium)	Clue scrolls
3610	Clue scroll (medium)	Clue scrolls
3611	Clue scroll (medium)	Clue scrolls
3612	Clue scroll (medium)	Clue scrolls
3613	Clue scroll (medium)	Clue scrolls
3614	Clue scroll (medium)	Clue scrolls
3615	Clue scroll (medium)	Clue scrolls
3616	Clue scroll (medium)	Clue scrolls
3617	Clue scroll (medium)	Clue scrolls
3618	Clue scroll (medium)	Clue scrolls
3690	Enchanted lyre	Teleportation items
3691	Enchanted lyre(1)	Teleportation items
3853	Games necklace(8)	Teleportation items
3855	Games necklace(7)	Teleportation items
3857	Games necklace(6)	Teleportation items
3859	Games necklace(5)	Teleportation items
3861	Games necklace(4)	Teleportation items
3863	Games necklace(3)	Teleportation items
3865	Games necklace(2)	Teleportation items
3867	Games necklace(1)	Teleportation items
4001	Hardy gout tuber	Seeds
4007	Enchanted bar	Metal bars
4020	M'amulet mould	Tools
4035	10th squad sigil	Teleportation items
4045	Explosive potion	Potions,Herblore
4067	Castle wars ticket	Currency
4155	Enchanted gem	Gems
4200	Conductor mould	Tools
4251	Ectophial	Teleportation items
4252	Ectophial	Teleportation items
4255	Bonemeal	Bones
4256	Bat bonemeal	Bones
4257	Big bonemeal	Bones
4258	Burnt bonemeal	Bones
4259	Burnt jogre bonemeal	Bones
4260	Baby dragon bonemeal	Bones
4261	Dragon bonemeal	Bones
4262	Wolf bonemeal	Bones
4263	Small ninja bonemeal	Bones
4264	Medium ninja bonemeal	Bones
4265	Gorilla bonemeal	Bones
4266	Bearded gorilla bonemeal	Bones
4267	Monkey bonemeal	Bones
4268	Small zombie monkey bonemeal	Bones
4269	Large zombie monkey bonemeal	Bones
4270	Skeleton bonemeal	Bones
4271	Jogre bonemeal	Bones
4278	Ecto-token	Currency
4417	Guthix rest(4)	Potions,Herblore
4419	Guthix rest(3)	Potions,Herblore
4421	Guthix rest(2)	Potions,Herblore
4423	Guthix rest(1)	Potions,Herblore
4445	Red mahogany log	Logs
4464	Herb tea mix	Herblore
4466	Herb tea mix	Herblore
4468	Herb tea mix	Herblore
4470	Herb tea mix	Herblore
4472	Herb tea mix	Herblore
4474	Herb tea mix	Herblore
4476	Herb tea mix	Herblore
4478	Herb tea mix	Herblore
4480	Herb tea mix	Herblore
4482	Herb tea mix	Herblore
4486	White pearl seed	Seeds
4670	Blood diamond	Gems
4671	Ice diamond	Gems
4672	Smoke diamond	Gems
4673	Shadow diamond	Gems
4694	Steam rune	Runes
4695	Mist rune	Runes
4696	Dust rune	Runes
4697	Smoke rune	Runes
4698	Mud rune	Runes
4699	Lava rune	Runes
4808	Black prism	Gems
4812	Zogre bones	Bones
4830	Fayrg bones	Bones
4832	Raurg bones	Bones
4834	Ourg bones	Bones
4836	Strange potion	Potions,Herblore
4840	Unfinished potion	Potions,Herblore
4842	Relicym's balm(4)	Potions,Herblore
4844	Relicym's balm(3)	Potions,Herblore
4846	Relicym's balm(2)	Potions,Herblore
4848	Relicym's balm(1)	Potions,Herblore
4852	Zogre bonemeal	Bones
4853	Fayrg bonemeal	Bones
4854	Raurg bonemeal	Bones
4855	Ourg bonemeal	Bones
5096	Marigold seed	Seeds
5097	Rosemary seed	Seeds
5098	Nasturtium seed	Seeds
5099	Woad seed	Seeds
5100	Limpwurt seed	Seeds
5101	Redberry seed	Seeds
5102	Cadavaberry seed	Seeds
5103	Dwellberry seed	Seeds
5104	Jangerberry seed	Seeds
5105	Whiteberry seed	Seeds
5106	Poison ivy seed	Seeds
5280	Cactus seed	Seeds
5281	Belladonna seed	Seeds
5282	Mushroom spore	Seeds
5283	Apple tree seed	Seeds
5284	Banana tree seed	Seeds
5285	Orange tree seed	Seeds
5286	Curry tree seed	Seeds
5287	Pineapple seed	Seeds
5288	Papaya tree seed	Seeds
5289	Palm tree seed	Seeds
5290	Calquat tree seed	Seeds
5291	Guam seed	Seeds
5292	Marrentill seed	Seeds
5293	Tarromin seed	Seeds
5294	Harralander seed	Seeds
5295	Ranarr seed	Seeds
5296	Toadflax seed	Seeds
5297	Irit seed	Seeds
5298	Avantoe seed	Seeds
5299	Kwuarm seed	Seeds
5300	Snapdragon seed	Seeds
5301	Cadantine seed	Seeds
5302	Lantadyme seed	Seeds
5303	Dwarf weed seed	Seeds
5304	Torstol seed	Seeds
5305	Barley seed	Seeds
5306	Jute seed	Seeds
5307	Hammerstone seed	Seeds
5308	Asgarnian seed	Seeds
5309	Yanillian seed	Seeds
5310	Krandorian seed	Seeds
5311	Wildblood seed	Seeds
5312	Acorn	Seeds
5313	Willow seed	Seeds
5314	Maple seed	Seeds
5315	Yew seed	Seeds
5316	Magic seed	Seeds
5317	Spirit seed	Seeds
5318	Potato seed	Seeds
5319	Onion seed	Seeds
5320	Sweetcorn seed	Seeds
5321	Watermelon seed	Seeds
5322	Tomato seed	Seeds
5323	Strawberry seed	Seeds
5324	Cabbage seed	Seeds
5325	Gardening trowel	Tools
5329	Secateurs	Tools
5341	Rake	Tools
5343	Seed dibber	Seeds,Tools
5370	Oak sapling	Saplings
5371	Willow sapling	Saplings
5372	Maple sapling	Saplings
5373	Yew sapling	Saplings
5374	Magic sapling	Saplings
5375	Spirit sapling	Saplings
5496	Apple sapling	Saplings
5497	Banana sapling	Saplings
5498	Orange sapling	Saplings
5499	Curry sapling	Saplings
5500	Pineapple sapling	Saplings
5501	Papaya sapling	Saplings
5502	Palm sapling	Saplings
5503	Calquat sapling	Saplings
5523	Tiara mould	Tools
5553	Rogue top	Skilling equipment
5554	Rogue mask	Skilling equipment
5555	Rogue trousers	Skilling equipment
5556	Rogue gloves	Skilling equipment
5557	Rogue boots	Skilling equipment
5561	Mystic jewel	Gems
5615	Shaikahan bonemeal	Bones
5935	Coconut milk	Potions,Herblore
5936	Weapon poison+ (unf)	Potions,Herblore
5937	Weapon poison(+)	Potions,Herblore
5939	Weapon poison++ (unf)	Potions,Herblore
5940	Weapon poison(++)	Potions,Herblore
5942	Antidote+ (unf)	Potions,Herblore
5943	Antidote+(4)	Potions,Herblore
5945	Antidote+(3)	Potions,Herblore
5947	Antidote+(2)	Potions,Herblore
5949	Antidote+(1)	Potions,Herblore
5951	Antidote++ (unf)	Potions,Herblore
5952	Antidote++(4)	Potions,Herblore
5954	Antidote++(3)	Potions,Herblore
5956	Antidote++(2)	Potions,Herblore
5958	Antidote++(1)	Potions,Herblore
6099	Teleport crystal (4)	Teleportation items
6100	Teleport crystal (3)	Teleportation items
6101	Teleport crystal (2)	Teleportation items
6102	Teleport crystal (1)	Teleportation items
6103	Crystal teleport seed	Teleportation items
6112	Kelda seed	Seeds
6125	Enchanted lyre(2)	Teleportation items
6126	Enchanted lyre(3)	Teleportation items
6127	Enchanted lyre(4)	Teleportation items
6183	Frog token	Currency
6211	Teak pyre logs	Logs
6213	Mahogany pyre logs	Logs
6289	Snakeskin	Leather
6306	Trading sticks	Currency
6311	Gout tuber	Herbs,Seeds
6313	Opal machete	Tools
6315	Jade machete	Tools
6317	Red topaz machete	Tools
6332	Mahogany logs	Logs
6333	Teak logs	Logs
6453	White rose seed	Seeds
6454	Red rose seed	Seeds
6455	Pink rose seed	Seeds
6456	Vine seed	Seeds
6457	Delphinium seed	Seeds
6458	Orchid seed	Seeds
6459	Orchid seed	Seeds
6460	Snowdrop seed	Seeds
6464	White tree sapling	Saplings
6470	Compost potion(4)	Potions,Herblore
